user	topic	link	utterance	category
Arete	science	https://www.scienceforums.net/topic/126672-peer-review-process-how-similar-does-ones-background-have-to-be-for-one-to-have-input-on-the-study/	I wouldn't send a genomics/bioinformatics paper to and old school physiologist and vice versa. 	dissent
Arete	science	https://www.scienceforums.net/topic/126672-peer-review-process-how-similar-does-ones-background-have-to-be-for-one-to-have-input-on-the-study/	although who I actually send it to is at my discretion	concession
CharonY	science	https://www.scienceforums.net/topic/126672-peer-review-process-how-similar-does-ones-background-have-to-be-for-one-to-have-input-on-the-study/	I often try to find a reviewer with background on methodological side of things	concession
CharonY	science	https://www.scienceforums.net/topic/126672-peer-review-process-how-similar-does-ones-background-have-to-be-for-one-to-have-input-on-the-study/	the approach is sound and ideally someone in field from for which conclusions are drawn	praise
CharonY	science	https://www.scienceforums.net/topic/126672-peer-review-process-how-similar-does-ones-background-have-to-be-for-one-to-have-input-on-the-study/	That is not always possible as you often have to go through a lot of potential reviewers	concession
CharonY	science	https://www.scienceforums.net/topic/126672-peer-review-process-how-similar-does-ones-background-have-to-be-for-one-to-have-input-on-the-study/	you often have to go through a lot of potential reviewers before you find someone who agrees to review it	lecture
inbreeding	science	https://www.scienceforums.net/topic/125781-starting-my-own-institution-of-education/	I lack resources and obviously one of them is knowledge	concession
inbreeding	science	https://www.scienceforums.net/topic/125781-starting-my-own-institution-of-education/	Obviously the other problems I'll face is official recognition	concession
inbreeding	science	https://www.scienceforums.net/topic/125781-starting-my-own-institution-of-education/	I rather not give away what will make mine different than others	insinuation
Phi for All	science	https://www.scienceforums.net/topic/125781-starting-my-own-institution-of-education/	The first obstacle sounds like the biggest.	lecture
Phi for All	science	https://www.scienceforums.net/topic/125781-starting-my-own-institution-of-education/	Wanting to educate others while lacking your own knowledge seems counterproductive.	lecture
Phi for All	science	https://www.scienceforums.net/topic/125781-starting-my-own-institution-of-education/	Why not start with a SINGLE, identifiable goal you can reach	lecture
Phi for All	science	https://www.scienceforums.net/topic/125781-starting-my-own-institution-of-education/	Educating yourself, removing the gaps in your knowledgeis one of the smartest things you could ever do.	praise
Phi for All	science	https://www.scienceforums.net/topic/125781-starting-my-own-institution-of-education/	and giving yourself more high-quality information to work with is one of the smartest things you could ever do.	praise
Phi for All	science	https://www.scienceforums.net/topic/125781-starting-my-own-institution-of-education/	Ignorance is a spectrum, and we're all on it,	concession
Phi for All	science	https://www.scienceforums.net/topic/125781-starting-my-own-institution-of-education/	the more we can learn the better and more informed our choices are.	lecture
IG	music	https://twitter.com/gucci1017/status/1499539023454482441	Lol when I seen this picture I instantly thought of the Lemonade adlibs	concession
The Antichrist	music	https://twitter.com/gucci1017/status/1499539023454482441	Dissing who you look up to make no sense	lecture
Kobesrange	music	https://twitter.com/gucci1017/status/1499539023454482441	This comment makes no sense	dissent
Kobesrange	music	https://twitter.com/gucci1017/status/1499539023454482441	just because you look up to someone means you have to always like them and speak nice abt them no matter what they do?	insinuation
Official	music	https://twitter.com/gucci1017/status/1499539023454482441	Fix relationship with YB or I’m no longer a fan	lecture
Aries Boy	music	https://twitter.com/gucci1017/status/1499539023454482441	We don’t need you bro you like the fucking falcons	dissent
Mister Stone	music	https://twitter.com/gucci1017/status/1499539023454482441	Youngboy fans actin like they didn’t see this	insinuation
Opposite	music	https://twitter.com/gucci1017/status/1499539023454482441	Gucci is washed up	dissent
CeeDimi	music	https://twitter.com/gucci1017/status/1499539023454482441	lol they think this is clout for YB 	insinuation
Sprite	music	https://twitter.com/gucci1017/status/1499539023454482441	shits fire but it sounds like you made it in grageband	concession
KryptoAlienBaby	music	https://twitter.com/gucci1017/status/1499539023454482441	Bruh dis da anthem	praise
Area54	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	I have noticed that a high proportion of posts and threads in the Science forum are only marginally about science	insinuation
Area54	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	Members seem to take more pleasure out of arguing politics	insinuation
Area54	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	or maybe its just about arguing	insinuation
Area54	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	I've resolved to upvote every thread OP that is science oriented and you are the first recipient of this decision.:)	concession
Area54	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	The post is independently worthy of an upvote anyway, since it is quite fascinating	praise
Area54	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	The size alone is remarkable	praise
Area54	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	the insights into the evolution of eukaryotes provided by its "membranous pouch" containng the organisms DNA are intriguing	praise
Peterkin	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	But, wow! what a stash of DNA! 	praise
Area54	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	Bacteria don't have cell nuclei.	lecture
Area54	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	That is plausibly a step through which life passed in moving from prokaryotes (no nuclei) to eukaryotes	concession
Genady	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	Isn't it just another line of evolution from whatever common ancestor we share?	lecture
Genady	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	The bacterial DNA is not actually distributed throughout the cell.	dissent
Genady	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	BTW, the article says that their ribosomes are in the same pouch, with the DNA	lecture
Genady	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	This is crucially different from the eukaryotes whose ribosomes are outside the nuclei.	lecture
Genady	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	Looks more like a superficial resemblance to me. 	lecture
Peterkin	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	I suppose because they found an ecological niche that still works for them	insinuation
Peterkin	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	The "missing link" does not refer its evolution but to our knowledge.	dissent
Peterkin	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	Haven't had time to search.  	concession
Area54	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	Yes, but I don't see your point	dissent
Area54	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	This does not contradict my observations.	dissent
Area54	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	Again, I am not sure what you are driving at.	dissent
Area54	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	I've offered an explanation of why this was described as a missing link	lecture
Area54	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	It is incidental that the ribosomes are also in the pouch.	insinuation
Genady	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	We don't even know that it remained unchanged or changed very little	dissent
Genady	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	Maybe they evolved relatively recently.	insinuation
Peterkin	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	That was my assumption, from the little bit I've read on it	concession
Peterkin	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	Of course, it's still a descendant of our common family tree, but on a twig very, very far from the one on which we're hanging.	concession
Peterkin	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	There has to be some observed data to prompt a hypothesis	lecture
Peterkin	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	Okay. When? From what?	dissent
Peterkin	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	I'm not aware of one that posits a recent origin for this species	dissent
Peterkin	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	That doesn't mean it's wrong, just that I don't know enough	concession
Genady	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	Yes, not enough data.	concession
Genady	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	The only knowledge is that they evolved some time during the last 3-4 billion years	concession
Peterkin	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	Depends what you consider 'very long'.	lecture
Peterkin	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	And just because they live in conjunction with mangroves now, we can't assume that they have not changed habitats and food sources sometime	lecture
Peterkin	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	Let's give the researchers a couple of days to study on it.	lecture
Genady	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	Yes, 75 million years I consider not long at all on the 3-4 billion years scale	lecture
Genady	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	Of course they have changed their habitat many times	concession
Genady	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	This is evolution.	lecture
Genady	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	The unknown we are talking about is, when during this evolution they evolved this peculiar compartmentation.	lecture
Peterkin	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	How about on the bacterial scale?	concession
Peterkin	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	Mangrove trees live over 100 years each, while bacteria live no more than a day	lecture
Peterkin	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	The turnover, and thus mutation opportunity and thus evolution, is considerably faster on that scale.	lecture
Genady	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	But anyway, their evolution occurring faster they could evolve this feature really recently.	insinuation
Genady	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	How about in the last million years, for example?	concession
Peterkin	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	I hope somebody who actually knows tells us pretty soon.	concession
Genady	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	Don't hold your breath.	lecture
CharonY	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	The ability to gain that size is based on at least two important factors	lecture
CharonY	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	First, they are sessile, so mobility is not an issue as for many other bacteria	lecture
CharonY	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	The second is that are able to store nutrients which allows them to survive nutrient fluctuations, despite being sessile.	lecture
Genady	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	however until this recent discovery they all were less than 1 mm in size and didn't have a DNA pouch	dissent
CharonY	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	I would have to look at the lit again, but I am fairly certain that Thimargarita  most species had elaborate internal membrane structures	concession
CharonY	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	I am fairly certain that the DNA in the earlier detected species was also well localized	lecture
CharonY	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	something similar has been observed in another giant bacterium	lecture
CharonY	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	It is quite likely that membrane structures are involved	concession
CharonY	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	but they might be difficult to properly visualize	concession
CharonY	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	It is therefore possible that either the newly developed species is more compartmentalized or that the compartments are easier visualized as they are larger.	concession
CharonY	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	It should also be noted that it is sometime reported that DNA in bacteria are free-floating.	lecture
CharonY	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	This is actually not the case as high-resolution analyses does suggest that bacteria organize their internal organelles to quite some degree	lecture
CharonY	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	and are bound to the membrane in a specific way	lecture
CharonY	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	This is more obvious in large, elongated cells, but is likely somewhat universal, if underappreciated	concession
CharonY	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	but we see the basic principles that might be related to that level of organization in most bacteria	concession
CharonY	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	I have to say that sub-cellular anatomy might be one of my weaker areas	concession
CharonY	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	when it comes to bacteria as I have not been doing these types of projects for quite a long time now	concession
CharonY	science	https://www.scienceforums.net/topic/126734-biggest-bacterium-ever-discovered/	I am not sure where the current literature is at.	concession
Heavenly Jo AnnZiezulka	music	https://www.facebook.com/search/top?q=green%20day	Green day, Hollywood undead and Linkin Park always made me feel better	concession
Heavenly Jo AnnZiezulka	music	https://www.facebook.com/search/top?q=green%20day	He was crying out for help... And nobody knew..	insinuation
Isreal JB	music	https://www.facebook.com/search/top?q=green%20day	For me "Easier to run" was the most shocking song of LP	concession
Isreal JB	music	https://www.facebook.com/search/top?q=green%20day	oh man this song turned so deep as hell.	concession
Brooke Anderson	music	https://www.facebook.com/search/top?q=green%20day	This still feels like a nightmare	dissent
Brooke Anderson	music	https://www.facebook.com/search/top?q=green%20day	I was shaking as I read the news and immediately bursted into tears	concession
Brooke Anderson	music	https://www.facebook.com/search/top?q=green%20day	It was the first time I've cried over a celebrity death	concession
Brooke Anderson	music	https://www.facebook.com/search/top?q=green%20day	now I'll never experience that	dissent
Brooke Anderson	music	https://www.facebook.com/search/top?q=green%20day	All I can say is depression is real.	concession
Brooke Anderson	music	https://www.facebook.com/search/top?q=green%20day	His pain was expressed in their lyrics	lecture
Brooke Anderson	music	https://www.facebook.com/search/top?q=green%20day	But no one saw this coming	insinuation
Brooke Anderson	music	https://www.facebook.com/search/top?q=green%20day	Please don't judge him for this and say he was a coward	lecture
Brooke Anderson	music	https://www.facebook.com/search/top?q=green%20day	He just couldn't take it anymore	lecture
Brooke Anderson	music	https://www.facebook.com/search/top?q=green%20day	Yes, it sucks.	concession
Brooke Anderson	music	https://www.facebook.com/search/top?q=green%20day	But depression is a real disease	lecture
Brooke Anderson	music	https://www.facebook.com/search/top?q=green%20day	This happens all too often and it has taken many people's lives	dissent
Kaska Phill Philmon	music	https://www.facebook.com/search/top?q=green%20day	that's how GOD chose it to be	lecture
Kaska Phill Philmon	music	https://www.facebook.com/search/top?q=green%20day	that's the only way we can find our own destination	lecture
Kaska Phill Philmon	music	https://www.facebook.com/search/top?q=green%20day	in the end there is nothing that matters only Death	lecture
Kaska Phill Philmon	music	https://www.facebook.com/search/top?q=green%20day	so be ready for the end of your own world and go for your judgment	lecture
Amy fox	music	https://www.facebook.com/search/top?q=green%20day	Depression is real, people	lecture
Amy fox	music	https://www.facebook.com/search/top?q=green%20day	We need to look out for one another	lecture
Amy fox	music	https://www.facebook.com/search/top?q=green%20day	Pay closer attention to our friends, family, and be considerate of strangers	lecture
Amy fox	music	https://www.facebook.com/search/top?q=green%20day	We are not responsible for someones actions, but we can make a difference in this world today.	lecture
Aikookie	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	This is my favorite! I keep coming back! Sooo funny!!!!	praise
Mr McBang	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	I love the way he reacts!	praise
Mr McBang	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	He looks so sincerely uncomfortable that is adorable! 	praise
RJ Guieb	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	It's 2018 and I'm still coming back to this video for a laugh	concession
Murat Meral	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	Definitely the most charming and talented lady in the SNL history.	praise
GEORGE A. HENRY JR	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	You always know it's going to be funny!	praise
Mike Garzon	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	She is really funny. Love her	praise
Redwoods	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	That little sparkly behind had me dying laughing.	praise
Jonathon Roldan	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	his sketch never fails to make cry laughing lmao	praise
Chrissy Rocco	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	This made me laugh so hard. She’s the best.	praise
Nicole M	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	I watch this over and over. This is golden	praise
JMmmmn Liberal	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	She is not only beautiful and sexy as hell, but she is a brilliant comedic actress	praise
Don White	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	This was literally more researched, thought provoking, truthful and professional than anything I've ever tried to watch on FOX News.	lecture
Amy	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	I keep coming back to this clip because of the way they lock eyes as she snakes out of the set at the end	concession
Amy	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	It's gold, she's incredible	praise
Ahmed Alshaiba	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	God bless this woman, she always makes me laugh!	praise
Seth Thomas	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	Kristen Wiig is a fearless comedian and is one of the best SNL cast members of the last 20 years.	praise
Apple Arana	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	Kristen Wiig is like a hundred different people inside her body.	praise
Apple Arana	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	Haha. I love her so very much. She's so funny.	praise
Coordinated Carry	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	High five to that mans eye control.	praise
Mustafa Adams	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	tbh she has a pretty face but nothing else stands out so eye control shouldnt be a problem	lecture
Richard's World Traveler	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	looking at his name he probably lives in a country where women have to cover their face	insinuation
Richard's World Traveler	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	He probably gets excited to see lips.	insinuation
Mayo Luck	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	but its that deep, till you type of ppl realize that they have a different view of society than us	lecture
Mayo Luck	entertainment	https://www.youtube.com/watch?v=WwfVaehcdfE	There are a few things we agree but even more we dont.	concession
Jo Murphy	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	no the Liverpool one is just absolutely awful	dissent
Thomas Bailey	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	America is having a field day with all these UK accents they've found out about	lecture
Will Jackson	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	The accents were obviously over exaggerated	lecture
Will Jackson	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	but apart from Chris Redd’s, they actually weren’t far off	concession
Yodhin	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	For real, though - why does the UK have so many accents for such a small area ?	dissent
Will Jackson	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	very dense population / an extremely long and diverse history	lecture
Thomas Bailey	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	that's just the history of the country	lecture
Sola Stacey	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	this is unrealistic. they would never have a plus sized woman on the show	lecture
steph anie	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	What are they on?	dissent
Lornelle Harris	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	Having a BBL doesn't make someone plus sized	dissent
Lornelle Harris	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	in what world is Anna plus size?	dissent
officialtoadchild	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	well- that was kinda mean bro	dissent
Ryan	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	maybe you should express yourself more respectful	lecture
Kiki C.	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	meee it’s so addicting it’s my guilty pleasure	concession
April Love	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	It's like they went over my internet history!!!	concession
mscandidrop	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	Yep me I thought hell let me pass some time and watch this weeks later I have watched 3 mfing seasons	concession
kayann lewis	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	Not so guilty pleasure cos I'll be that person watching it on the bus on ITV hub.	dissent
BoppoB	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	its amazing how believable this is	praise
Grace Trippitt	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	This was so bloody accurate, I can't breathe.	praise
Grace Trippitt	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	I'm glad they attempted all the accents too, that was so funny.	concession
Grace Trippitt	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	I love Americans doing British accents	praise
Grace Trippitt	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	TBH love island is one of those shows you think they'd have in America	concession
Grace Trippitt	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	but us Brits just make it pure gold.	praise
Molly Longbottom	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	This is the exact same format as Bachelore in Paradise	lecture
Molly Longbottom	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	BIP aired a year before this began so Love Island is a rip off.	insinuation
Brock Solomon	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	It always ends up like California valley girl or a southern drawl	insinuation
smalltittypunkgf	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	i dont think they know other accents exist.	insinuation
kayz	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	As a british person who's never watched an episode of love island, I still know this is accurate.	concession
PokeyStix	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	This is the funniest quote from the sketch, 100%	praise
John Forrest	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	It's a weird joke. And it's supposed to not make sense.	lecture
John Forrest	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	No. It means she's a literal pub.	dissent
house call	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	and yes it's hysterical and weird for her mom to be an actual pub	praise
Marius Matei	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	it would have been more genuine without the attitude, "you're welcome".	lecture
Raymond Westall	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	I’m British and I’m personally ashamed of how accurate this is	concession
Chris	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	You can't be talking about the accents here	insinuation
hrvsmart	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	I mean some of the accents were awful but the slang was pretty accurate	concession
Lauren	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	don't worry we have trashy tv shows here in the US too	concession
Robin Le Molk	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	Don't feel bad. I'm American and we have PLENTY to be embarrassed about!	concession
debstar	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	I’m British and this is SO funny!	praise
debstar	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	sometimes I wonder what ppl hear when different accents are spoken	concession
Rae Akinbo	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	God, so even America knows about love island, I'm ashamed.	concession
Rae Akinbo	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	This was too accurate, it's not even a skit, it's the whole show	concession
cursetea	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	i am not gonna lie that made me laugh	concession
TheBlueMan	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	It’s a whole new world when an American show doesn’t portray us as some cockneys or an aristocrat.	praise
theBlueMan	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	There’s actually variety in accents, good work	praise
Olivia D	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	that girl gave a Scouse accent a good go, most people who live in the same country as us can’t even do it!	concession
Olivia D	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	I’m a scouser and I’m not even taking this personal, got to laugh at yourself	lecture
Music Rebel	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	The accents and comedy were absolutely on point	praise
Lightning	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	Literally super smart ppl	praise
melissa saint	entertainment	https://www.youtube.com/watch?v=xj65JgmJBYc	Just because we don't know terms like Estuary or Jafaican doesn't mean we dont understand that there are a lot of dialect differences	lecture
Ae7erium	entertainment	https://www.youtube.com/watch?v=xVqagvk7dLw	Natalie yelling through the glass is killing me.	concession
mercster	entertainment	https://www.youtube.com/watch?v=xVqagvk7dLw	you're trying to turn a funny fictional skit into reality.	lecture
Lightning McHick	entertainment	https://www.youtube.com/watch?v=0KnbZqC4uDs	Fred Armisen was the best part of that, and he didn't have enough lines	dissent
Me this	entertainment	https://www.youtube.com/watch?v=0KnbZqC4uDs	I see it more a joke on artsy types than foreign languages.	lecture
Néamh	entertainment	https://www.youtube.com/watch?v=0KnbZqC4uDs	I completely forgot about this sketch absolutely hilarious	concession
Markus E	entertainment	https://www.youtube.com/watch?v=0KnbZqC4uDs	Armisen is Very underrated.	insinuation
chlatepdng	entertainment	https://www.youtube.com/watch?v=0KnbZqC4uDs	I freaking love this	praise
Peyton Boles	entertainment	https://www.youtube.com/watch?v=0KnbZqC4uDs	Holy hell, Will had to tried very hard to do this.	insinuation
Kathleen Timmons	politics	https://www.facebook.com/wcti12/	It will take so many volunteers to come to the aide of Ukraine	lecture
Kathleen Timmons	politics	https://www.facebook.com/wcti12/	We do NOT have any people in govt. we can trust	insinuation
Kathleen Timmons	politics	https://www.facebook.com/wcti12/	People must take a stand and help the people.	lecture
Hedy Karim	society	https://www.facebook.com/wcti12/	Somebody smoking too much waki Bak	insinuation
Michael Seele	society	https://www.facebook.com/wcti12/	So the article doesn’t say him being missing and the death are related	lecture
Cheryl Knower	society	https://www.facebook.com/wcti12/	Someone has had their life taken and all anyone can say is something about the typo in the year.	dissent
Cheryl Knower	society	https://www.facebook.com/wcti12/	Don't you think his family would like to see some condolences for their lost love one	lecture
Caroline Newsome	society	https://www.facebook.com/wcti12/	When he was lost in the woods he was proly familiar with those woods	insinuation
Samantha Strozzo	society	https://www.facebook.com/wcti12/	Sad that everyone is so concerned about a typo	dissent
Samantha Strozzo	society	https://www.facebook.com/wcti12/	what about the man who lost his life to this punk	lecture
Kevin Morris	society	https://www.facebook.com/wcti12/	I wonder if there’s a connection?	insinuation
Pamela Callahan Williamson	society	https://www.facebook.com/wcti12/	this boy has had problems way before biden but good try	lecture
Daniella Rachelle  Downs	society	https://www.facebook.com/wcti12/	He was out there looking for a place to bury a body I bet	insinuation
Mele Brock	society	https://www.facebook.com/wcti12/	Y'all they didn't find the body in the forest.	lecture
Brenda Doyle	society	https://www.facebook.com/wcti12/	Wow only thing people get from the whole situation is the typo of the year	dissent
Gustavo Castillo	society	https://www.facebook.com/wcti12/	Cowardly old racist fart	dissent
iLinda	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	Um, without weed, ecstasy and ‘shrooms can’t imagine it	dissent
iLinda	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	Puritanical English, addicted to alcohol are conditioned to believe that wretched drug is an impetus for creativity.	insinuation
snowybeach	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	This isn't a festival though. It's an exhibition of sculptures created by some of the Burning Man artists.	lecture
emilyrrah	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	Wouldn't want to be running around high and butt nekkid at Chatsworth!	dissent
abnerblini	lifestyle	https://www.theguardian.com/artanddesign/2022/mar/23/burning-man-chatsworth-house-sculptural-magic-dales-duke-devonshire-psychedelic	aint nobody stopping you from bringing your own	lecture
